Route_ID,timestamp,latitude,longitude
0_Austin_Philadelphia,00:00,35.168247,-90.199425
0_Austin_Philadelphia,00:00,35.152309,-90.045811
0_Austin_Philadelphia,00:00,35.190928,-90.011716
0_Austin_Philadelphia,00:00,35.155545,-89.880261
0_Austin_Philadelphia,00:00,35.371424,-89.469243
0_Austin_Philadelphia,00:00,35.650528,-88.890262
0_Austin_Philadelphia,00:00,35.804265,-88.320773
0_Austin_Philadelphia,00:00,35.868265,-87.879008
0_Austin_Philadelphia,00:00,35.93808,-87.570947
0_Austin_Philadelphia,00:00,36.023619,-87.289516
0_Austin_Philadelphia,00:00,36.027005,-87.199146
0_Austin_Philadelphia,00:00,36.08344,-87.098137
0_Austin_Philadelphia,00:00,36.149336,-86.873226
0_Austin_Philadelphia,00:00,36.155922,-86.789447
0_Austin_Philadelphia,00:00,36.142023,-86.652231
0_Austin_Philadelphia,00:00,36.191099,-86.180908
0_Austin_Philadelphia,00:00,36.146131,-85.853024
0_Austin_Philadelphia,00:00,36.090092,-85.722366
0_Austin_Philadelphia,00:00,36.136121,-85.460668
0_Austin_Philadelphia,00:00,36.135355,-85.335709
0_Austin_Philadelphia,00:00,36.080322,-85.211352
0_Austin_Philadelphia,00:00,35.929426,-84.919016
0_Austin_Philadelphia,00:00,35.898802,-84.795232
0_Austin_Philadelphia,00:00,35.897924,-84.651636
0_Austin_Philadelphia,00:00,35.876852,-84.501793
0_Austin_Philadelphia,00:00,35.871363,-84.268608
0_Austin_Philadelphia,00:00,35.937854,-84.00955
0_Austin_Philadelphia,00:00,35.976589,-83.918064
0_Austin_Philadelphia,00:00,36.002915,-83.773942
0_Austin_Philadelphia,00:00,36.024265,-83.470529
0_Austin_Philadelphia,00:00,36.130491,-83.307095
0_Austin_Philadelphia,00:00,36.205819,-83.091555
0_Austin_Philadelphia,00:00,36.352085,-82.760001
0_Austin_Philadelphia,00:00,36.402001,-82.614722
0_Austin_Philadelphia,00:00,36.489621,-82.468028
0_Austin_Philadelphia,00:00,36.53831,-82.352827
0_Austin_Philadelphia,00:00,36.601221,-82.230871
0_Austin_Philadelphia,00:00,36.626174,-82.131449
0_Austin_Philadelphia,00:00,36.690195,-82.020101
0_Austin_Philadelphia,00:00,36.711894,-81.938549
0_Austin_Philadelphia,00:00,36.750026,-81.879987
0_Austin_Philadelphia,00:00,36.782771,-81.735306
0_Austin_Philadelphia,00:00,36.807306,-81.663253
0_Austin_Philadelphia,00:00,36.811208,-81.572145
0_Austin_Philadelphia,00:00,36.831458,-81.501528
0_Austin_Philadelphia,00:00,36.864056,-81.425463
0_Austin_Philadelphia,00:00,36.904321,-81.313081
0_Austin_Philadelphia,00:00,36.944746,-81.147288
0_Austin_Philadelphia,00:00,36.954888,-81.055649
0_Austin_Philadelphia,00:00,36.937984,-80.99992
0_Austin_Philadelphia,00:00,36.947365,-80.896203
0_Austin_Philadelphia,00:00,37.002969,-80.761128
0_Austin_Philadelphia,00:00,37.070772,-80.704697
0_Austin_Philadelphia,00:00,37.086011,-80.590034
0_Austin_Philadelphia,00:00,37.114916,-80.434417
0_Austin_Philadelphia,00:00,37.153089,-80.326981
0_Austin_Philadelphia,00:00,37.204019,-80.26604
0_Austin_Philadelphia,00:00,37.237821,-80.232071
0_Austin_Philadelphia,00:00,37.26835,-80.1471
0_Austin_Philadelphia,00:00,37.309288,-80.065328
0_Austin_Philadelphia,00:00,37.341272,-79.996468
0_Austin_Philadelphia,00:00,37.366753,-79.923896
0_Austin_Philadelphia,00:00,37.446733,-79.859004
0_Austin_Philadelphia,00:00,37.498521,-79.75015
0_Austin_Philadelphia,00:00,37.546194,-79.667284
0_Austin_Philadelphia,00:00,37.60927,-79.614058
0_Austin_Philadelphia,00:00,37.655356,-79.54104
0_Austin_Philadelphia,00:00,37.726599,-79.43332
0_Austin_Philadelphia,00:00,37.839504,-79.367355
0_Austin_Philadelphia,00:00,37.890536,-79.277371
0_Austin_Philadelphia,00:00,37.976777,-79.186171
0_Austin_Philadelphia,00:00,38.06059,-79.110798
0_Austin_Philadelphia,00:00,38.127007,-79.038923
0_Austin_Philadelphia,00:00,38.190419,-78.996975
0_Austin_Philadelphia,00:00,38.270776,-78.937388
0_Austin_Philadelphia,00:00,38.369409,-78.919957
0_Austin_Philadelphia,00:00,38.417409,-78.884635
0_Austin_Philadelphia,00:00,38.444551,-78.842997
0_Austin_Philadelphia,00:00,38.516355,-78.779091
0_Austin_Philadelphia,00:00,38.623215,-78.700882
0_Austin_Philadelphia,00:00,38.732525,-78.65134
0_Austin_Philadelphia,00:00,38.840971,-78.559569
0_Austin_Philadelphia,00:00,38.965379,-78.436239
0_Austin_Philadelphia,00:00,39.007978,-78.301016
0_Austin_Philadelphia,00:00,38.953909,-78.182567
0_Austin_Philadelphia,00:00,38.91452,-78.094083
0_Austin_Philadelphia,00:00,38.907785,-77.986932
0_Austin_Philadelphia,00:00,38.889106,-77.907907
0_Austin_Philadelphia,00:00,38.854633,-77.80025
0_Austin_Philadelphia,00:00,38.824116,-77.704771
0_Austin_Philadelphia,00:00,38.797786,-77.585908
0_Austin_Philadelphia,00:00,38.841308,-77.443023
0_Austin_Philadelphia,00:00,38.879207,-77.25214
0_Austin_Philadelphia,00:00,38.926726,-77.213195
0_Austin_Philadelphia,00:00,38.965569,-77.180548
0_Austin_Philadelphia,00:00,39.012999,-77.13393
0_Austin_Philadelphia,00:00,39.005829,-77.074179
0_Austin_Philadelphia,00:00,39.015867,-77.000264
0_Austin_Philadelphia,00:00,39.036953,-76.938656
0_Austin_Philadelphia,00:00,39.127464,-76.863633
0_Austin_Philadelphia,00:00,39.216524,-76.729176
0_Austin_Philadelphia,00:00,39.229013,-76.624973
0_Austin_Philadelphia,00:00,39.276398,-76.553169
0_Austin_Philadelphia,00:00,39.321253,-76.531277
0_Austin_Philadelphia,00:00,39.344244,-76.510554
0_Austin_Philadelphia,00:00,39.398298,-76.429683
0_Austin_Philadelphia,00:00,39.461256,-76.299541
0_Austin_Philadelphia,00:00,39.533195,-76.17742
0_Austin_Philadelphia,00:00,39.592418,-76.067279
0_Austin_Philadelphia,00:00,39.645393,-75.925025
0_Austin_Philadelphia,00:00,39.642256,-75.813006
0_Austin_Philadelphia,00:00,39.662561,-75.689046
0_Austin_Philadelphia,00:00,39.701861,-75.592327
0_Austin_Philadelphia,00:00,39.716877,-75.563862
0_Austin_Philadelphia,00:00,39.782101,-75.47407
0_Austin_Philadelphia,00:00,39.835502,-75.420149
0_Austin_Philadelphia,00:00,39.870359,-75.325104
0_Austin_Philadelphia,00:00,39.876178,-75.267255
0_Austin_Philadelphia,00:00,39.89209,-75.235194
0_Austin_Philadelphia,00:00,39.929754,-75.197766
0_Austin_Philadelphia,00:00,39.959494,-75.180634
1_Austin_Philadelphia,00:00,30.267115,-97.743072
1_Austin_Philadelphia,00:00,30.34698,-97.694998
1_Austin_Philadelphia,00:00,30.515824,-97.68762
1_Austin_Philadelphia,00:00,30.718414,-97.645874
1_Austin_Philadelphia,00:00,30.958161,-97.533627
1_Austin_Philadelphia,00:00,31.095816,-97.369242
1_Austin_Philadelphia,00:00,31.223768,-97.293733
1_Austin_Philadelphia,00:00,31.364493,-97.216827
1_Austin_Philadelphia,00:00,31.544346,-97.126492
1_Austin_Philadelphia,00:00,31.641104,-97.096292
1_Austin_Philadelphia,00:00,31.821745,-97.097201
1_Austin_Philadelphia,00:00,31.964515,-97.118499
